R	6.03907	0.618658	5.15376	-0.116015	5.89392	0.373584	6.04618	0.747647	5.15393	0.409793	0.242494	0.0776796	1.6056	1.17504	0
L	6.29954	0.709453	5.14901	0.179938	6.34249	0.948833	6.30379	0.769103	5.14803	0.448233	0.237166	0.0769835	1.57031	1.15057	0
R	6.55075	0.738191	5.0839	0.235754	6.62134	0.836138	6.5611	0.792523	5.14157	0.488305	0.232182	0.0761743	1.53729	1.12753	0
L	6.80174	0.73943	5.07922	0.204529	6.78214	0.714036	6.81808	0.817988	5.13452	0.52999	0.227514	0.0762711	1.50627	1.10666	0
R	7.04374	0.725232	4.893	0.115904	7.29121	0.630741	7.07469	0.845578	5.12685	0.573269	0.223179	0.0784257	1.47773	1.08887	0
L	7.26029	0.804361	4.83479	0.33676	7.13735	0.957217	7.3309	0.875373	5.11851	0.618123	0.219428	0.0781637	1.45114	1.06989	0
R	7.56116	0.818433	5.17069	0.344803	8.08349	0.819605	7.58668	0.907449	5.10946	0.664531	0.215528	0.0785771	1.42504	1.05235	0
L	7.81926	0.798237	5.17401	0.235674	7.80533	0.719126	7.84199	0.941886	5.09966	0.712469	0.211821	0.0816884	1.40032	1.03783	0
R	8.06751	0.815417	4.98655	0.236423	8.40453	0.884557	8.0968	0.978759	5.08907	0.761915	0.20833	0.0856733	1.37691	1.02488	0
L	8.30539	0.832739	4.96529	0.25375	8.24796	0.840322	8.35106	1.01814	5.07766	0.812843	0.205106	0.09062	1.35467	1.01321	0
R	8.57978	0.923103	5.24196	0.498805	8.45858	1.41118	8.60472	1.06011	5.06537	0.865226	0.201924	0.0924226	1.3337	0.999352	0
L	8.82456	0.983821	5.20727	0.60311	8.74615	1.04858	8.85775	1.10473	5.05216	0.919037	0.198925	0.0934137	1.31361	0.985629	0
R	9.11723	1.02239	5.25001	0.621483	9.8809	1.1419	9.1101	1.15208	5.03798	0.974245	0.195982	0.0946795	1.29466	0.972909	0
L	9.3596	1.0543	5.21337	0.626399	9.25579	1.04913	9.36172	1.20223	5.0228	1.03082	0.193162	0.0966089	1.27644	0.961343	0
R	9.64113	1.12836	5.25989	0.747006	10.1016	1.52474	9.61255	1.25524	5.00656	1.08873	0.19052	0.0975767	1.2593	0.949607	0
L	9.92196	1.26134	5.28117	1.01327	10.0484	1.44598	9.86254	1.31118	4.98922	1.14794	0.188181	0.0965972	1.24309	0.936948	0
R	10.1675	1.34352	5.02085	1.07505	10.5377	1.72555	10.1117	1.37011	4.97074	1.20841	0.185909	0.0954152	1.22665	0.92479	0
L	10.3893	1.42325	4.96414	1.15134	10.2492	1.45907	10.3598	1.4321	4.95106	1.2701	0.183571	0.0941947	1.21082	0.913055	0
R	10.6194	1.49362	4.72813	1.16067	10.9084	1.70343	10.6069	1.49721	4.93014	1.33298	0.181273	0.0930115	1.19602	0.901981	0
L	10.8379	1.51924	4.70038	1.07368	10.7313	1.45265	10.853	1.56549	4.90794	1.39701	0.179064	0.0921537	1.18179	0.892344	0
R	11.1094	1.56171	4.89095	1.05496	11.4783	1.42876	11.0979	1.637	4.8844	1.46213	0.176928	0.091788	1.16763	0.883892	0
L	11.3924	1.60792	4.96215	1.03145	11.587	1.61462	11.3416	1.71179	4.85948	1.52832	0.175031	0.0920872	1.15408	0.876834	0
R	11.624	1.64902	4.86467	0.994647	11.4763	1.53917	11.584	1.78992	4.83313	1.59551	0.173135	0.0934801	1.1409	0.871533	0
L	11.8512	1.71868	4.83249	1.05142	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366	0.171244	0.0951995	1.12816	0.866614	0
R	12.1119	1.80244	4.99191	1.1546	12.136	2.14937	12.0647	1.95639	4.77598	1.73273	0.169515	0.0968566	1.11629	0.861371	0
L	12.3574	1.83305	4.98847	1.08116	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265	0.167891	0.100677	1.10492	0.858632	0
R	12.6171	1.88178	5.09459	1.07829	12.5457	1.77728	12.5394	2.13677	4.71257	1.87338	0.166511	0.106203	1.09474	0.857356	0
L	12.8178	2.0337	4.98158	1.352	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485	0.16492	0.108875	1.08437	0.852778	0
R	13.0888	2.14084	5.1298	1.47664	13.2198	2.66441	13.0075	2.33137	4.64258	2.01701	0.163667	0.111097	1.07569	0.847659	0
L	13.2959	2.29534	5.02655	1.702	13.0875	2.40708	13.2388	2.43409	4.605	2.08981	0.162251	0.111705	1.06672	0.841063	0
R	13.4708	2.42135	4.61211	1.77695	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317	0.160684	0.111852	1.05643	0.834657	0
L	13.7198	2.54828	4.63888	1.87677	13.836	2.62479	13.6955	2.65053	4.52448	2.23703	0.159196	0.111679	1.04654	0.828225	0
R	13.9409	2.64659	4.58162	1.88354	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134	0.157739	0.111793	1.03689	0.822583	0
L	14.1688	2.81484	4.56498	2.08243	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601	0.156334	0.111139	1.02757	0.816098	0
R	14.4225	2.92148	4.73926	2.11197	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099	0.155125	0.11068	1.01942	0.810122	0
L	14.631	2.9905	4.69451	2.01919	14.4616	2.90734	14.583	3.12802	4.34097	2.5362	0.153889	0.111207	1.01153	0.805899	0
R	14.8651	3.13907	4.7387	2.16024	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157	0.152804	0.111322	1.0045	0.801116	0
L	15.0773	3.34847	4.67163	2.43481	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703	0.151741	0.110503	0.99755	0.794977	0
R	15.2899	3.49521	4.46182	2.4668	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249	0.15072	0.109649	0.989858	0.789248	0
L	15.5046	3.69758	4.42821	2.67808	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789	0.149779	0.108823	0.982475	0.783019	0
R	15.7186	3.80907	4.3657	2.60549	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315	0.148941	0.107942	0.975258	0.777661	0
L	15.9407	3.96045	4.36767	2.66048	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817	0.148326	0.107082	0.968561	0.772568	0
R	16.1411	4.08994	4.15314	2.60668	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629	0.147744	0.106268	0.961325	0.768627	0
L	16.3333	4.3059	4.10288	2.83532	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723	0.147142	0.105577	0.954313	0.76361	0
R	16.5489	4.44964	4.12808	2.84008	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109	0.146828	0.104828	0.947866	0.759178	0
L	16.7238	4.63122	4.05876	2.9505	16.6039	4.67344	16.613	4.5849	3.74	3.28438	0.146355	0.104197	0.941572	0.754595	0
R	16.885	4.77528	3.68436	2.86299	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704	0.145655	0.10347	0.934625	0.751418	0
L	17.0382	5.0328	3.59505	3.16882	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897	0.144766	0.103599	0.927827	0.74661	0
R	17.2165	5.16757	3.55437	3.09236	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008	0.143899	0.10323	0.921186	0.742858	0
L	17.368	5.37132	3.49084	3.22616	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028	0.142946	0.103191	0.914696	0.738738	0
R	17.5341	5.49815	3.40008	3.10921	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949	0.142001	0.10262	0.908335	0.736247	0
L	17.7209	5.63736	3.43662	3.06318	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762	0.141161	0.101915	0.902287	0.735067	0
R	17.8763	5.79299	3.27415	3.02998	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458	0.140308	0.101281	0.896221	0.735197	0
L	18.0401	6.02233	3.25118	3.23162	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027	0.139504	0.10061	0.890387	0.733653	0
R	18.1993	6.20378	3.22181	3.27874	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462	0.138748	0.0999465	0.884827	0.732338	0
L	18.3123	6.4871	3.0938	3.59857	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753	0.137871	0.0997534	0.879275	0.728781	0
R	18.4527	6.67216	2.97104	3.58049	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289	0.137003	0.0994178	0.873765	0.725872	0
L	18.597	6.82204	2.97235	3.50671	18.5422	6.76013	18.572	6.80638	2.7356	4.08867	0.136162	0.0988023	0.868625	0.724229	0
R	18.754	7.00809	3.01872	3.54534	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672	0.135413	0.098184	0.864227	0.722822	0
L	18.9507	7.16594	3.11289	3.48383	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299	0.135178	0.0977691	0.86124	0.722777	0
R	19.0517	7.3243	2.78809	3.36876	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737	0.134729	0.0979075	0.856847	0.725028	0
L	19.1266	7.64475	2.61355	3.77402	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098	0.134014	0.0973162	0.85222	0.723043	0
R	19.2559	7.82716	2.59335	3.74981	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017	0.133385	0.0968186	0.848062	0.721805	0
L	19.3266	8.0772	2.45748	3.92479	19.132	8.12845	19.3028	8.08329	2.12266	4.40842	0.132624	0.0962496	0.84384	0.719461	0
R	19.4313	8.26782	2.4232	3.91534	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445	0.131878	0.0957723	0.840079	0.717625	0
L	19.5252	8.42481	2.3842	3.82499	19.347	8.30741	19.5042	8.5289	1.90381	4.49819	0.131137	0.095872	0.836823	0.71713	0
R	19.6283	8.59918	2.24161	3.73347	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956	0.130434	0.096761	0.833435	0.718202	0
L	19.784	8.80018	2.32142	3.75706	20.0039	8.8906	19.6835	8.983	1.67841	4.57848	0.130136	0.098148	0.831538	0.719444	0
R	19.8703	8.98881	2.10996	3.69709	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488	0.12989	0.10042	0.82891	0.721948	0
L	19.9867	9.25945	2.09965	3.90959	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869	0.130088	0.101736	0.827177	0.722139	0
R	20.0468	9.44354	1.81269	3.7961	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984	0.130172	0.104091	0.824212	0.724089	0
L	20.1159	9.72942	1.73407	4.043	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826	0.130319	0.105261	0.821568	0.723482	0
R	20.1788	9.97366	1.68203	4.1633	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389	0.130526	0.106248	0.819467	0.722026	0
L	20.2153	10.2923	1.54494	4.45276	20.166	10.4687	20.0818	10.3863	0.968259	4.75666	0.130558	0.106127	0.817287	0.718892	0
R	20.2422	10.4975	1.23881	4.31152	19.6774	10.803	20.1271	10.6247	0.845742	4.77652	0.130407	0.106367	0.814008	0.716711	0
L	20.2892	10.8105	1.16948	4.55694	20.371	11.0109	20.1663	10.864	0.722256	4.7934	0.130331	0.105957	0.811073	0.713411	0
R	20.3167	11.0629	1.0362	4.59459	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727	0.130206	0.105497	0.808138	0.710087	0
L	20.3517	11.3171	0.992016	4.66018	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807	0.13016	0.105	0.805739	0.70667	0
R	20.3157	11.524	0.48282	4.42145	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575	0.129691	0.104658	0.801815	0.704289	0
L	20.3799	11.784	0.547432	4.50323	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027	0.129591	0.104228	0.798499	0.701549	0
R	20.402	12.0137	0.624313	4.571	19.966	11.9688	20.2687	12.0692	0.093487	4.83159	0.129628	0.103861	0.796312	0.698578	0
L	20.3823	12.3395	0.478594	4.82405	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968	0.12947	0.103395	0.794044	0.695179	0
R	20.3498	12.5387	0.0702299	4.54224	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451	0.129112	0.102905	0.790544	0.692382	0
L	20.3727	12.7924	0.0983824	4.59976	20.498	12.8924	20.254	12.7933	-0.28939	4.81605	0.129018	0.102414	0.78768	0.6894	0
R	20.3738	12.9917	-0.0236074	4.44145	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428	0.1291	0.102012	0.784888	0.687045	0
L	20.3361	13.2185	-0.101233	4.46544	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918	0.129052	0.101675	0.78239	0.684543	0
R	20.3049	13.4311	-0.22216	4.40031	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072	0.128999	0.101508	0.779968	0.682298	0
L	20.2744	13.7255	-0.295943	4.58466	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892	0.129004	0.10107	0.777886	0.679343	0
R	20.2336	13.9202	-0.522724	4.37683	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374	0.12903	0.100816	0.775306	0.677057	0
L	20.1644	14.2126	-0.646469	4.56644	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521	0.128889	0.100366	0.772778	0.674111	0
R	20.0995	14.4195	-0.825027	4.43828	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331	0.128684	0.0999806	0.770056	0.671431	0
L	19.9753	14.7151	-1.03407	4.64124	19.781	14.773	19.934	14.6897	-1.30687	4.62805	0.128172	0.0995661	0.767071	0.668455	0
R	19.9121	14.9131	-1.11073	4.51119	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944	0.127683	0.0991306	0.764291	0.665557	0
L	19.8898	15.1404	-1.04088	4.50354	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751	0.127462	0.0987017	0.762474	0.66267	0
R	19.7869	15.3071	-1.56158	4.03273	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226	0.127113	0.098477	0.759259	0.661246	0
L	19.7554	15.4988	-1.45735	3.99284	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372	0.12716	0.0984911	0.756674	0.659791	0
R	19.6769	15.6753	-1.51809	3.89139	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193	0.127342	0.098977	0.754376	0.658668	0
L	19.5519	15.9276	-1.6509	4.04278	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469	0.127292	0.0990886	0.752051	0.656487	0
R	19.4541	16.1189	-1.70255	4.0032	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868	0.127301	0.099453	0.75007	0.654265	0
L	19.3403	16.3204	-1.76513	4.0167	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731	0.127286	0.099944	0.748406	0.651838	0
R	19.2342	16.4925	-1.94929	3.81589	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284	0.127361	0.100935	0.746404	0.64992	0
L	19.0825	16.7456	-2.0972	3.97799	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953	0.127207	0.101297	0.744269	0.647359	0
R	18.9411	16.9146	-2.49392	3.61829	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476	0.126971	0.10207	0.741342	0.645776	0
L	18.7273	17.2041	-2.742	3.89703	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127	0.126467	0.101928	0.738372	0.643206	0
R	18.607	17.4091	-2.5967	4.02298	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489	0.125996	0.101732	0.735738	0.640784	0
L	18.3807	17.6389	-2.82449	4.12262	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568	0.125578	0.101379	0.732905	0.638916	0
R	18.2306	17.8257	-2.88367	4.03279	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372	0.125167	0.101032	0.730171	0.63704	0
L	18.1187	18.0178	-2.80667	3.99981	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906	0.124683	0.100669	0.727938	0.635405	0
R	17.9495	18.1546	-3.09414	3.60283	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418	0.124212	0.100469	0.725249	0.632979	0
L	17.8395	18.2895	-2.9714	3.48679	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199	0.123779	0.100544	0.723187	0.630565	0
R	17.713	18.4525	-3.0034	3.35798	18.8558	18.1365	17.6334	18.5697	-3.43247	3.35973	0.123504	0.100681	0.72141	0.628172	0
L	17.5009	18.6647	-3.16491	3.47785	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509	0.123091	0.100488	0.719367	0.626078	0
R	17.3278	18.7884	-3.34199	3.18342	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817	0.122698	0.100544	0.717059	0.623739	0
L	17.1726	18.9293	-3.30586	3.13907	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904	0.12241	0.100727	0.715198	0.621454	0
R	17.0033	19.0909	-3.40074	3.05453	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678	0.122214	0.100815	0.713315	0.61921	0
L	16.7784	19.224	-3.51651	3.03143	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455	0.121869	0.101011	0.711322	0.61711	0
R	16.5839	19.3716	-3.69683	2.86265	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938	0.121529	0.101142	0.709044	0.614933	0
L	16.3367	19.561	-3.86279	2.98451	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237	0.121095	0.100922	0.706607	0.613364	0
R	16.1181	19.6309	-4.04662	2.61524	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364	0.120662	0.101103	0.704087	0.6112	0
L	15.9056	19.7884	-4.08321	2.67592	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329	0.120238	0.101032	0.701613	0.609371	0
R	15.7096	19.9051	-4.05179	2.64074	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141	0.119814	0.100976	0.699283	0.607813	0
L	15.4669	20.0824	-4.16766	2.75065	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081	0.119418	0.100651	0.696903	0.607381	0
R	15.2356	20.2271	-4.32841	2.63299	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347	0.11906	0.100303	0.69448	0.606936	0
L	15.068	20.3574	-4.21264	2.61351	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763	0.11865	0.100004	0.692257	0.60714	0
R	14.8319	20.434	-4.39411	2.29849	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068	0.118245	0.0996718	0.689901	0.606141	0
L	14.6229	20.5572	-4.37261	2.31217	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272	0.117844	0.0994209	0.687636	0.605899	0
R	14.3759	20.6431	-4.57577	2.03817	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386	0.11745	0.0991791	0.685312	0.604808	0
L	14.1331	20.7195	-4.59716	1.98985	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421	0.117078	0.0989337	0.683008	0.604087	0
R	13.8879	20.7883	-4.74527	1.73603	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386	0.116739	0.0986795	0.680786	0.602756	0
L	13.6069	20.8603	-4.84366	1.71965	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294	0.116586	0.0984481	0.678669	0.601905	0
R	13.3544	20.8876	-5.01125	1.32448	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153	0.116536	0.0981378	0.676881	0.600106	0
L	13.1184	20.9251	-4.96301	1.26137	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975	0.116487	0.0978171	0.674908	0.59846	0
R	12.8761	20.981	-5.01031	1.13469	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694	0.116467	0.0975038	0.672999	0.59682	0
L	12.7073	21.0164	-4.80194	1.06655	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469	0.116143	0.0971898	0.670825	0.595351	0
R	12.4374	21.0573	-4.96717	0.880675	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175	0.115918	0.0968816	0.668784	0.593719	0
L	12.194	21.1015	-4.95498	0.879411	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912	0.115706	0.0965938	0.666723	0.592478	0
R	11.9471	21.1172	-5.04676	0.625967	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778	0.115517	0.0962978	0.664798	0.590853	0
L	11.7188	21.0886	-4.96158	0.498837	11.6814	20.8651	11.785	21.117	-4.86022	0.286869	0.115272	0.0960209	0.662753	0.589232	0
R	11.4596	21.0721	-5.05457	0.259209	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281	0.115095	0.0958234	0.66084	0.587435	0
L	11.2631	21.0662	-4.90757	0.205639	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057	0.11477	0.0956725	0.65879	0.585746	0
R	10.9915	21.0264	-5.03598	-0.0541046	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565	0.114522	0.0957422	0.656868	0.583938	0
L	10.8022	20.9889	-4.86637	-0.140381	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643	0.114172	0.0960493	0.654851	0.58216	0
R	10.5283	20.9891	-4.94686	-0.117187	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604	0.113863	0.096244	0.652873	0.580591	0
L	10.227	21.0385	-5.10401	0.00646891	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674	0.113763	0.0960503	0.651139	0.579846	0
R	9.96656	21.0198	-5.19367	-0.21526	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463	0.113758	0.0958386	0.649673	0.578689	0
L	9.81359	20.9768	-4.91308	-0.30563	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327	0.113431	0.0956727	0.64774	0.57764	0
R	9.56348	20.9643	-4.93094	-0.311255	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189	0.113118	0.0954338	0.645846	0.577078	0
L	9.40387	20.9147	-4.69864	-0.399116	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977	0.112851	0.0952166	0.644008	0.576657	0
R	9.17363	20.8682	-4.76717	-0.668049	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362	0.112619	0.094998	0.642119	0.575569	0
L	8.85169	20.8521	-4.98505	-0.614188	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605	0.1123	0.0947215	0.640415	0.575217	0
R	8.62684	20.7696	-4.97491	-0.904722	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372	0.111974	0.0944749	0.638749	0.574102	0
L	8.34068	20.6905	-5.05749	-0.961292	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701	0.111728	0.0942641	0.637354	0.573191	0
R	8.0878	20.6121	-5.10848	-1.18624	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542	0.111538	0.0940806	0.636224	0.571906	0
L	7.86032	20.529	-5.02855	-1.23777	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237	0.111325	0.0939257	0.634936	0.570797	0
R	7.62327	20.4447	-5.06275	-1.509	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781	0.111126	0.0937863	0.633882	0.569299	0
L	7.29758	20.3877	-5.25533	-1.45902	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717	0.111477	0.09356	0.633892	0.568175	0
R	7.03378	20.2945	-5.27732	-1.57774	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399	0.112126	0.0933403	0.634238	0.567012	0
L	6.78913	20.2069	-5.22485	-1.59776	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462	0.11293	0.0931053	0.634488	0.566127	0
R	6.53733	20.1168	-5.22287	-1.70483	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357	0.114	0.0928565	0.634959	0.565221	0
L	6.32012	20.0208	-5.10558	-1.73254	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079	0.114968	0.0926017	0.634973	0.564597	0
R	6.08224	19.9275	-5.09767	-1.88837	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625	0.116094	0.0923494	0.635181	0.563741	0
L	5.84039	19.8305	-5.06298	-1.89519	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993	0.117457	0.0921197	0.635438	0.563247	0
R	5.57331	19.6879	-5.14956	-2.22596	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178	0.119446	0.0918699	0.636531	0.561961	0
L	5.45943	19.5545	-4.76822	-2.28764	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418	0.12017	0.0916216	0.635776	0.560751	0
R	5.24124	19.4044	-4.73643	-2.48589	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995	0.120929	0.0913919	0.635094	0.559342	0
